date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:52:10	78424/78424	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/designations.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/designations.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:10	83870/83870	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/timesheet.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/timesheet.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:10	93010/93010	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/shift-scheduling.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/shift-scheduling.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:10	71703/71703	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/overtime.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/overtime.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:10	87152/87152	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/clients.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/clients.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:11	91351/91351	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jul%202023%2013:00:50%20GMT	https://smarthr.dreamguystech.com/html/template/projects.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/projects.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:11	63669/63669	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/tasks.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/tasks.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:11	92411/92411	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/task-board.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/task-board.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:11	79584/79584	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/leads.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/leads.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:12	82178/82178	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jul%202023%2017:56:20%20GMT	https://smarthr.dreamguystech.com/html/template/tickets.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/tickets.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:12	70553/70553	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/estimates.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/estimates.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:12	69648/69648	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/invoices.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/invoices.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:12	66350/66350	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/payments.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/payments.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:12	76119/76119	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/expenses.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/expenses.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:13	72575/72575	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/provident-fund.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/provident-fund.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:13	70829/70829	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/taxes.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/taxes.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:13	69279/69279	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/categories.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/categories.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:13	77777/77777	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/budgets.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/budgets.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:14	74134/74134	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/budget-expenses.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/budget-expenses.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:14	73304/73304	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/budget-revenues.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/budget-revenues.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:14	91439/91439	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/salary.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/salary.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:14	67912/67912	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/salary-view.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/salary-view.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:14	86974/86974	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/payroll-items.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/payroll-items.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:15	70970/70970	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/policies.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/policies.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:15	69866/69866	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/expense-reports.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/expense-reports.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:15	68839/68839	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/invoice-reports.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/invoice-reports.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:15	67176/67176	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/payments-reports.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/payments-reports.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:16	70759/70759	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/project-reports.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/project-reports.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:16	67581/67581	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/task-reports.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/task-reports.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:16	67827/67827	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/user-reports.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/user-reports.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:16	71752/71752	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/employee-reports.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/employee-reports.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:16	68776/68776	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/payslip-reports.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/payslip-reports.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:17	67447/67447	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/attendance-reports.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/attendance-reports.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:17	70763/70763	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/leave-reports.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/leave-reports.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:17	69806/69806	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/daily-reports.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/daily-reports.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:17	83388/83388	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/performance-indicator.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/performance-indicator.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:18	96719/96719	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/performance.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/performance.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:18	88052/88052	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/performance-appraisal.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/performance-appraisal.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:18	78372/78372	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/goal-tracking.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/goal-tracking.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:18	71093/71093	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202023%2018:23:00%20GMT	https://smarthr.dreamguystech.com/html/template/goal-type.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/goal-type.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:19	88605/88605	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/training.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/training.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:19	77934/77934	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202023%2018:23:00%20GMT	https://smarthr.dreamguystech.com/html/template/trainers.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/trainers.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:19	74376/74376	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/training-type.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/training-type.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:19	70691/70691	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/promotion.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/promotion.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:19	70608/70608	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/resignation.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/resignation.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:20	71315/71315	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/termination.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/termination.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:20	90400/90400	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/assets.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:20	74535/74535	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/user-dashboard.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/user-dashboard.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:20	77683/77683	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/jobs-dashboard.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/jobs-dashboard.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:21	80330/80330	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/jobs.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/jobs.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:21	77691/77691	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/manage-resumes.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/manage-resumes.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:21	71729/71729	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/shortlist-candidates.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/shortlist-candidates.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:21	76483/76483	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/interview-questions.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/interview-questions.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:21	72944/72944	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/offer_approvals.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/offer_approvals.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:22	71265/71265	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/experiance-level.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/experiance-level.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:22	73350/73350	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/candidates.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/candidates.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:22	71000/71000	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/schedule-timing.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/schedule-timing.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:22	59890/59890	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/apptitude-result.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/apptitude-result.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:23	71102/71102	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/knowledgebase.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/knowledgebase.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:23	84416/84416	---MCZ	200	added ('OK')	text/html	date:Wed,%2026%20Jul%202023%2013:00:50%20GMT	https://smarthr.dreamguystech.com/html/template/users.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/users.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:23	88336/88336	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/client-profile.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/client-profile.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:23	2088/2088	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202023%2012:23:56%20GMT	https://smarthr.dreamguystech.com/html/template/otp.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/otp.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:23	2131/2131	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/lock-screen.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/lock-screen.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:24	1555/1555	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/error-404.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/error-404.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:24	1441/1441	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/error-500.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/error-500.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:24	76492/76492	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/subscriptions.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/subscriptions.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:24	70183/70183	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/subscriptions-company.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/subscriptions-company.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:25	73845/73845	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/subscribed-companies.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/subscribed-companies.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:25	99713/99713	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jul%202023%2019:15:18%20GMT	https://smarthr.dreamguystech.com/html/template/search.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/search.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:25	71306/71306	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/faq.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/faq.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:25	67310/67310	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/terms.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/terms.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:25	68351/68351	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/privacy-policy.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/privacy-policy.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:26	65380/65380	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/blank-page.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/blank-page.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:26	99802/99802	---MCZ	200	added ('OK')	text/html	date:Wed,%2019%20Jul%202023%2017:56:20%20GMT	https://smarthr.dreamguystech.com/html/template/components.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/components.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:26	69374/69374	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/form-basic-inputs.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/form-basic-inputs.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:26	71290/71290	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/form-input-groups.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/form-input-groups.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:27	74705/74705	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/form-horizontal.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/form-horizontal.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:27	73376/73376	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/form-vertical.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/form-vertical.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:27	67662/67662	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/form-mask.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/form-mask.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:27	76127/76127	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/form-validation.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/form-validation.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:28	72586/72586	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/tables-basic.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/tables-basic.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:28	69460/69460	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/data-tables.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/data-tables.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:28	69537/69537	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/calender.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/calender.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:28	69143/69143	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/job-applicants.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/job-applicants.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:28	1112/1112	---M--	200	added ('OK')	image/jpeg	etag:%22458-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/user.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/user.jpg	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:29	69578/69578	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/invoice-view.html	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/invoice-view.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:52:29	32184/32184	---M--	200	added ('OK')	image/jpeg	etag:%227db8-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-19.jpg	C:/HTTrack/hrms/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-19.jpg	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
